Volkswagen Passat (North America)/$ 12 800/"/details/volkswagen-passat-north-america-6240383ab7ef1219294163"
Daewoo Tico/$ 666/"/details/daewoo-tico-6241b78c347ee921401635"
Nissan March/$ 1 902/"/details/nissan-march-623b45713e29d577144581"
Mazda Xedos 9/$ 1 743/"/details/mazda-xedos-9-6221dab9c1ba8756775751"
Nissan March/$ 2 694/"/details/nissan-march-6232e463b0426474597954"
Mercedes-Benz C-класс/$ 2 324/"/details/mercedes-benz-c-klass-6241613885839608778464"
BMW 5 Серия/$ 1 743/"/details/bmw-5-seriya-6241274ae5714126247901"
Honda Civic/$ 4 226/"/details/honda-civic-6241269db2236800702878"
Toyota Land Cruiser Prado/$ 26 500/"/details/toyota-land-cruiser-prado-622c55bc32aab698412595"
Toyota Ist/$ 5 283/"/details/toyota-ist-61ebffbba9257484434396"
Honda Odyssey/$ 7 500/"/details/honda-odyssey-62371d9d8f2e4605868685"
Mercedes-Benz GLS-класс/$ 65 000/"/details/mercedes-benz-gls-klass-61c735e5c5839871663769"
BMW X6/$ 20 000/"/details/bmw-x6-61cf3a80d7aae701709221"
Kia K7/$ 11 599/"/details/kia-k7-623f9b5872eef491670587"
Toyota Avensis/$ 7 200/"/details/toyota-avensis-6241b7450085b762410325"
Toyota Prius/$ 10 500/"/details/toyota-prius-61ba38c25e008621749689"
Toyota Prius/$ 10 700/"/details/toyota-prius-61ba3846734a0147618094"
Toyota Prius/$ 10 000/"/details/toyota-prius-62399870a0997100979739"
Hyundai Getz/$ 3 800/"/details/hyundai-getz-6231bc5e7259a627854891"
Toyota Highlander/$ 11 400/"/details/toyota-highlander-621f6f78975fe441331375"
Mercedes-Benz C-класс/$ 3 300/"/details/mercedes-benz-c-klass-62064b324c2d2969693954"
Toyota Camry/$ 22 000/"/details/toyota-camry-623d9306e59c1568086099"
Honda Odyssey/$ 4 000/"/details/honda-odyssey-6228f859865f6965225808"
Lexus RX/$ 14 700/"/details/lexus-rx-6241b6f16490e433893306"
Toyota Yaris/$ 5 500/"/details/toyota-yaris-624163155e017953587149"
Audi A6/$ 4 800/"/details/audi-a6-6241b6cbc6d57875602913"
Volkswagen Golf/$ 2 324/"/details/volkswagen-golf-621860f63296e487198479"
Lexus GX/$ 17 500/"/details/lexus-gx-6238565b21aaf307862402"
Mazda 626/$ 2 641/"/details/mazda-626-6241b6b91f97b168881206"
Audi A4/$ 2 324/"/details/audi-a4-6241b6b4f1afe594503954"
ВАЗ (Lada) 2107/$ 898/"/details/vaz-lada-2107-623c8b1ac110b270838580"
Daewoo Nexia/$ 1 849/"/details/daewoo-nexia-623ae59072882944556985"
Audi A4/$ 4 999/"/details/audi-a4-621b5d2d5f476749282220"
Honda Odyssey/$ 3 275/"/details/honda-odyssey-623ff98a84c21300618804"
Honda CR-V/$ 8 999/"/details/honda-cr-v-6240958f77856003829622"
Ford Tourneo Connect/$ 4 500/"/details/ford-tourneo-connect-6235e1bc5cc9b365992437"
Toyota Vitz/$ 3 000/"/details/toyota-vitz-6241b67f29700260409218"
Lexus RX/$ 75 000/"/details/lexus-rx-6237306d52fba080537714"
Toyota Land Cruiser Prado/$ 19 800/"/details/toyota-land-cruiser-prado-6117e08677ca2184871523"
Volkswagen Passat/$ 1 585/"/details/volkswagen-passat-62341fe84bac7471226294"
Toyota Camry/$ 25 000/"/details/toyota-camry-62408d85a5df7619489535"
Mercedes-Benz W124/$ 3 600/"/details/mercedes-benz-w124-6241b6480d7e9479096374"
Mercedes-Benz E-класс/$ 3 698/"/details/mercedes-benz-e-klass-6241b63a735c7098800343"
Mercedes-Benz S-класс/$ 8 900/"/details/mercedes-benz-s-klass-6241b6254bfe1775486275"
BMW X6/$ 23 000/"/details/bmw-x6-623ea91c65bc0242078558"
Lexus GX/$ 24 000/"/details/lexus-gx-6241b60ca5dfa084024854"
Toyota Kluger/$ 9 000/"/details/toyota-kluger-6241b607369a4896597040"
Toyota Ist/$ 6 300/"/details/toyota-ist-620b27c79d31e879304426"
Hyundai Solaris/$ 6 973/"/details/hyundai-solaris-624000ff78002812467409"
Toyota RAV4/$ 12 300/"/details/toyota-rav4-623d4cc3d8872307195903"
Volkswagen Passat/$ 4 000/"/details/volkswagen-passat-621cddc69711b881294792"
Volkswagen Sharan/$ 2 641/"/details/volkswagen-sharan-62034d9e9a63f242052739"
Daewoo Nubira/$ 898/"/details/daewoo-nubira-6241b5b20523d692604879"
Toyota Prius/$ 4 200/"/details/toyota-prius-61386282a63eb907428667"
Lexus LX/$ 10 248/"/details/lexus-lx-6241b59dd8ede105020814"
Honda Stream/$ 4 385/"/details/honda-stream-62412da707470540479967"
Volkswagen Golf/$ 4 500/"/details/volkswagen-golf-6241b589b09e9594358283"
Hyundai Santa Fe/$ 10 700/"/details/hyundai-santa-fe-620360acaa070202669754"
Toyota Camry/$ 4 121/"/details/toyota-camry-6227085cbf63a198682699"
Lexus GX/$ 44 000/"/details/lexus-gx-6230cbed11968967592259"
ВАЗ (Lada) 2107/$ 1 849/"/details/vaz-lada-2107-623575c4ad25f660428129"
Honda Odyssey (North America)/$ 12 500/"/details/honda-odyssey-north-america-623efbd3e6776317819018"
Mercedes-Benz E-класс/$ 6 900/"/details/mercedes-benz-e-klass-623dca0f3f481877874003"
Honda Shuttle/$ 3 170/"/details/honda-shuttle-622d8dfb54e5e239234078"
Honda Shuttle/$ 3 170/"/details/honda-shuttle-622d8dfb54e5e239234078"
Honda Stream/$ 5 230/"/details/honda-stream-623f09cb27043856260583"
Subaru Legacy/$ 2 747/"/details/subaru-legacy-621220dfbeff7006547574"
Ford Focus/$ 3 170/"/details/ford-focus-612bffc5a73a1122111025"
ВАЗ (Lada) 2107/$ 4 500/"/details/vaz-lada-2107-62408880a4d10389655383"
Lexus GX/$ 26 500/"/details/lexus-gx-623b3232c4636024492693"
Opel Vectra/$ 4 300/"/details/opel-vectra-6234e3a319825600736264"
ВАЗ (Lada) 2107/$ 2 500/"/details/vaz-lada-2107-624127d0098f4925420997"
Kia Sportage/$ 1 955/"/details/kia-sportage-621b57f2b6065766468109"
ВАЗ (Lada) 2114/$ 1 268/"/details/vaz-lada-2114-61e436c820b43078198396"
Audi 80/$ 2 113/"/details/audi-80-62336d7336b04827205942"
Subaru Forester/$ 3 698/"/details/subaru-forester-6241b4d715e51669483287"
Toyota Estima/$ 11 200/"/details/toyota-estima-6241b4d3676cd016130697"
Toyota Allex/$ 7 200/"/details/toyota-allex-6212364760c67876046927"
Mercedes-Benz E-класс/$ 4 900/"/details/mercedes-benz-e-klass-623c22c42d287211023783"
ВАЗ (Lada) 2107/$ 5 000/"/details/vaz-lada-2107-6240779c19b8e139311799"
Daewoo Tico/$ 845/"/details/daewoo-tico-6241b4a427f10841048199"
Mercedes-Benz C-класс/$ 4 226/"/details/mercedes-benz-c-klass-6241b4a3cc5e9416485485"
Lexus RX/$ 13 000/"/details/lexus-rx-61ea8f06997f2257756527"
Mercedes-Benz S-класс/$ 52 000/"/details/mercedes-benz-s-klass-6228ac4a43265631119398"
Toyota 4Runner/$ 20 500/"/details/toyota-4runner-62337175591a7622908498"
Subaru Forester/$ 17 700/"/details/subaru-forester-62395d105e9e5796511206"
Honda X-NV/$ 22 300/"/details/honda-x-nv-6240bb0c8d909998681274"
BYD Song EV/$ 34 000/"/details/byd-song-ev-62413a5d70a7a796991542"
Toyota Prius/$ 13 700/"/details/toyota-prius-62259dbb68808517971363"
Nissan Leaf/$ 11 300/"/details/nissan-leaf-62259f666fff5335732135"
Daewoo Matiz/$ 2 113/"/details/daewoo-matiz-623efd4a5cfe1331518167"
BYD E5/$ 13 000/"/details/byd-e5-6241532e9b4cb009742895"
Lexus RX/$ 11 300/"/details/lexus-rx-61fbac81cad80399921923"
Toyota Camry/$ 14 900/"/details/toyota-camry-6241b45c03af5036486742"
Lexus RX/$ 10 500/"/details/lexus-rx-62399b9808e59684382674"
Honda Fit/$ 4 500/"/details/honda-fit-6241b42fb7dc0483269173"
Volkswagen Passat/$ 5 000/"/details/volkswagen-passat-622c28d8a1946292847827"
Toyota Camry/$ 12 500/"/details/toyota-camry-62403b60e459e052574453"
BMW 5 Серия/$ 3 275/"/details/bmw-5-seriya-6241b404b1719142876524"
Mazda Premacy/$ 3 804/"/details/mazda-premacy-623c9ad692816988784756"
Honda Fit/$ 5 600/"/details/honda-fit-62387cf4c1f0c712159337"
Mercedes-Benz E-класс/$ 14 999/"/details/mercedes-benz-e-klass-61d20b4370837519353875"
BMW 5 Серия/$ 1 690/"/details/bmw-5-seriya-623ef4e19381e401224900"
Toyota Ist/$ 5 900/"/details/toyota-ist-62405819b3cc4718688079"
ВАЗ (Lada) 2107/$ 2 113/"/details/vaz-lada-2107-6241b3bb1128e671635160"
Hyundai Solaris/$ 6 339/"/details/hyundai-solaris-6241b3ba725c7527186800"
Subaru Legacy/$ 12 500/"/details/subaru-legacy-623dc012882a7913249965"
Cadillac Escalade/$ 135 000/"/details/cadillac-escalade-62208a418f649271081119"
Daewoo Lacetti/$ 2 958/"/details/daewoo-lacetti-6241b36b26a16766596802"
Daewoo Nexia/$ 1 057/"/details/daewoo-nexia-6241b36b546d6163141168"
Toyota 4Runner/$ 46 000/"/details/toyota-4runner-623dbed7b6579400126276"
Hyundai Grandeur/$ 16 000/"/details/hyundai-grandeur-6237208bdfcdb964321102"
Daewoo Tico/$ 792/"/details/daewoo-tico-6227925859e04901159095"
Subaru Forester/$ 13 000/"/details/subaru-forester-622c4c087e7f4296152246"
Infiniti QX/$ 6 022/"/details/infiniti-qx-6235c99ebc970915245513"
Subaru Legacy/$ 13 200/"/details/subaru-legacy-6241b31a74ea8376152963"
Toyota Camry/$ 24 000/"/details/toyota-camry-622c4af3d6ed3132921395"
Toyota Camry/$ 20 500/"/details/toyota-camry-622c4a04da1df091165466"
Jeep Grand Cherokee/$ 3 200/"/details/jeep-grand-cherokee-62413fbe0025d616125359"
Daewoo Matiz/$ 2 430/"/details/daewoo-matiz-6241b3088dca7460843126"
Toyota Prius/$ 12 000/"/details/toyota-prius-6224da5452468590443181"
Mitsubishi Pajero/$ 6 868/"/details/mitsubishi-pajero-62401710e5344145319562"
ВАЗ (Lada) 2107/$ 2 113/"/details/vaz-lada-2107-61e2e477636b6599800237"
Toyota Prius/$ 14 500/"/details/toyota-prius-6221c5915be9b257339234"
Lexus GX/$ 31 500/"/details/lexus-gx-62126f39848d4317811722"
Toyota Windom/$ 7 000/"/details/toyota-windom-6241b2ed925bd223647831"
Subaru Forester/$ 12 000/"/details/subaru-forester-6221c3ef9e71c002622062"
Subaru Forester/$ 13 500/"/details/subaru-forester-6221c17c5abd5187915436"
Daewoo Nexia/$ 2 060/"/details/daewoo-nexia-6241b2d93dc9f400403167"
Suzuki Alto/$ 1 585/"/details/suzuki-alto-6241b2d9bdb3c141180194"
Lexus GX/$ 21 500/"/details/lexus-gx-623ed1dc35605876033105"
Toyota Camry/$ 18 000/"/details/toyota-camry-6221c052f1327084508690"
Lexus RX/$ 7 900/"/details/lexus-rx-62387d5d593a2022192246"
Mercedes-Benz E-класс/$ 19 500/"/details/mercedes-benz-e-klass-62397dd914913117308646"
Lexus RX/$ 29 000/"/details/lexus-rx-621b2a70c4459049530370"
Honda Inspire/$ 5 500/"/details/honda-inspire-623d4f86ef454258300376"
Toyota Camry/$ 16 200/"/details/toyota-camry-62397ac7dfa2e830885569"
Toyota RAV4/$ 26 000/"/details/toyota-rav4-621b286d78ecb021514288"
Toyota Prius/$ 7 200/"/details/toyota-prius-6241b2b22ff1f123823149"
Toyota Tundra/$ 185 000/"/details/toyota-tundra-6231a99f535c5838973656"
Toyota RAV4/$ 16 000/"/details/toyota-rav4-621b2795ed2b8167444820"
Subaru Legacy/$ 6 600/"/details/subaru-legacy-6241b2a8443f4645240676"
Ford Mustang/$ 16 000/"/details/ford-mustang-621b25c77dee0607495196"
Lexus GS/$ 26 500/"/details/lexus-gs-6231a4818b2a6064118075"
Hyundai Starex (H-1)/$ 3 170/"/details/hyundai-starex-h-1-62401ac9d2fc9243476839"
Hyundai Sonata/$ 10 500/"/details/hyundai-sonata-623c851898169654427580"
Subaru Outback/$ 17 000/"/details/subaru-outback-621b24fc1bf62356176849"
Toyota Prius/$ 17 700/"/details/toyota-prius-6231a2cb1d21e010251876"
Honda Elysion/$ 13 000/"/details/honda-elysion-6236d88cab16b420241727"
Subaru Outback/$ 12 000/"/details/subaru-outback-621b243d1ec86326637428"
Toyota Highlander/$ 21 500/"/details/toyota-highlander-6231a10e795a7077757123"
Subaru Outback/$ 12 000/"/details/subaru-outback-621b23102f378678794106"
Mercedes-Benz G-класс/$ 70 000/"/details/mercedes-benz-g-klass-62319f884c3fc646310147"
Subaru Outback/$ 10 800/"/details/subaru-outback-621b22502cec2936546136"
Mercedes-Benz E-класс AMG/$ 41 000/"/details/mercedes-benz-e-klass-amg-62319f0944556984774179"
Toyota Highlander/$ 19 000/"/details/toyota-highlander-621b20c5ed136042103762"
Volkswagen ID.4/$ 48 000/"/details/volkswagen-id-4-62319e24193e4419063066"
Toyota Camry/$ 19 000/"/details/toyota-camry-621b1fd12d4fa916294940"
BMW Z4/$ 75 000/"/details/bmw-z4-62318b9892a05188181755"
Hyundai Solaris/$ 5 500/"/details/hyundai-solaris-62409e708888b918788126"
Subaru Legacy/$ 4 750/"/details/subaru-legacy-6241b2533db84319796877"
Toyota 4Runner/$ 31 000/"/details/toyota-4runner-621b1e95e509e146282529"
Kia Rio/$ 6 400/"/details/kia-rio-6240a2aa04e1f347066795"
Toyota Land Cruiser/$ 110 000/"/details/toyota-land-cruiser-6231781b8ac0d228881047"
Toyota 4Runner/$ 31 000/"/details/toyota-4runner-621b1e95e509e146282529"
Kia Rio/$ 6 400/"/details/kia-rio-6240a2aa04e1f347066795"
Toyota Land Cruiser/$ 110 000/"/details/toyota-land-cruiser-6231781b8ac0d228881047"
Kia Picanto/$ 3 064/"/details/kia-picanto-6241b2475f424349088745"
Chevrolet Spark/$ 5 200/"/details/chevrolet-spark-623cbf5024f81128118430"
Lexus ES/$ 10 900/"/details/lexus-es-623f0ee3177ba493708383"
Ravon R2/$ 5 900/"/details/ravon-r2-623cbe755ef0a287276212"
Volkswagen Golf/$ 1 800/"/details/volkswagen-golf-6240454b0cb13774474485"
BMW X5/$ 17 500/"/details/bmw-x5-62106f715526f483208151"
Toyota Land Cruiser/$ 140 000/"/details/toyota-land-cruiser-623177abd7a29363023332"
Toyota Sequoia/$ 30 000/"/details/toyota-sequoia-61fabc320a4c0196145006"
BMW X7/$ 149 500/"/details/bmw-x7-623176e78eb5f243081843"
BMW X7/$ 115 000/"/details/bmw-x7-62302686bd6a4868893769"
Toyota Avalon/$ 18 000/"/details/toyota-avalon-61d80a608cd7b592348389"
BMW 7 Серия/$ 105 000/"/details/bmw-7-seriya-622e1b7be1662789343702"
Subaru Outback/$ 11 000/"/details/subaru-outback-61c5788422d77417963253"
Mercedes-Benz S-класс/$ 225 000/"/details/mercedes-benz-s-klass-622e1ac2d1d42863243190"
Subaru Outback/$ 11 000/"/details/subaru-outback-5ff06cdf14e38508792627"
Mitsubishi Space Star/$ 2 430/"/details/mitsubishi-space-star-623fe7ba36647100291897"
Lexus RX/$ 28 500/"/details/lexus-rx-622e18922d4b4241985813"
